Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
doctors perth cbd,99,99,260,46,1.53,https://www.polln.com/locations/perth,0,0,0,0.69,6770000,"66, 53, 66, 66, 53, 43, 53, 53, 100, 82, 66, 53",2026-03-29 03:56:45,"Local pack, Image, Related searches",commercial,Organic
hybrid weed,14,7,140,56,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,118000000,"53, 53, 53, 53, 53, 53, 53, 42, 53, 53, 53, 53",2026-04-04 00:57:19,"Image pack, Video, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
taking medicine overseas,78,78,140,25,0,https://www.polln.com/faqs/can-i-travel-with-my-prescription-medications,0,0,0,0.02,146,"53, 53, 42, 80, 80, 53, 42, 80, 53, 53, 53, 42",2026-03-08 17:43:12,"Video, Related searches, AI overview",informational,Organic
how long are prescriptions valid for in australia,1,1,90,9,0,https://www.polln.com/faqs/do-my-prescriptions-expire,0,0,0,0.33,81,"33, 23, 19, 19, 19, 23, 23, 33, 80, 42, 66, 80",2026-03-06 09:39:58,"Related searches, Discussions and forums, AI overview",informational,AI overview
natural medicine,20,20,140,75,22.14,https://www.polln.com/,0,0,0,0.62,872000000,"2, 5, 23, 15, 15, 9, 23, 36, 23, 19, 29, 36",2026-03-07 12:25:51,"Video, Image, Related searches, See results about, AI overview",informational,Organic
where can i buy medical cannabis,27,56,50,54,0,https://www.polln.com/,0,0,0,0.03,88500000,"18, 18, 18, 18, 100, 63, 63, 45, 45, 45, 45, 63",2026-04-29 08:46:02,"Local pack, Video, People also ask, Related searches, Discussions and forums",transactional,Organic
how long does weed stay in your system,31,30,1600,63,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,167000000,"23, 19, 19, 23, 19, 19, 19, 16, 23, 16, 19, 19",2026-04-26 07:46:01,"Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
medicinal cannabinoids sydney,18,18,170,37,0,https://www.polln.com/,0,0,0,0,8560000,"66, 35, 43, 53, 53, 53, 35, 43, 35, 43, 43, 43",2026-03-21 01:05:08,"Knowledge panel, Sitelinks, Video, Ads bottom, Related searches, AI overview",informational,Organic
cbd oil and driving queensland,35,35,70,16,0,https://www.polln.com/library/medicinal-cannabis-and-driving-what-you-need-to-know-as-a-patient-in-australia,0,0,0,0,0,"2, 6, 6, 6, 9, 9, 12, 15, 12, 9, 12, 9",2026-03-08 05:44:40,"Sitelinks, Video, Related searches, AI overview",informational,Organic
med card,90,0,90,56,0,https://www.polln.com/library/getting-access-to-prescription-natural-medicine-in-australia,0,0,0,0,2730000000,"65, 65, 100, 43, 65, 3, 3, 3, 0, 0, 3, 3",2026-04-29 14:01:42,"Sitelinks, People also ask, Related searches, AI overview",informational,Organic
how long is prescription valid for,72,72,320,23,0,https://www.polln.com/faqs/do-my-prescriptions-expire,0,0,0,0.01,130000000,"81, 66, 35, 66, 100, 44, 15, 54, 81, 66, 35, 54",2026-03-27 10:08:30,"Related searches, AI overview",informational,Organic
medical cannabis western australia,32,0,70,33,0,https://www.polln.com/locations/perth,0,0,0,0,5550000,"5, 0, 5, 5, 5, 5, 100, 100, 64, 64, 82, 100",2026-04-12 05:25:29,"Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
indica vs sativa,40,13,2900,73,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,131,"81, 66, 66, 66, 53, 53, 44, 29, 44, 35, 44, 35",2026-04-30 01:57:15,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview","commercial, informational",Organic
online testosterone prescription australia,84,84,320,41,1.29,https://www.polln.com/,0,0,0,0.79,195,"66, 54, 66, 54, 54, 44, 100, 44, 44, 44, 35, 23",2026-03-20 20:54:42,"Video, Related searches, AI overview",informational,Organic
how long does it take for weed leave your system,17,17,320,59,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,181000000,"100, 81, 43, 54, 66, 54, 35, 54, 66, 81, 81, 66",2026-03-28 15:34:10,"Featured snippet, People also ask",informational,Organic
how long does it take for weed leave your system,21,17,320,59,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,181000000,"100, 81, 43, 54, 66, 54, 35, 54, 66, 81, 81, 66",2026-03-28 15:34:10,"Featured snippet, People also ask",informational,Organic
how long weed stays in blood,17,17,210,61,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,104,"66, 66, 43, 66, 82, 66, 53, 66, 53, 53, 53, 43",2026-03-29 15:05:08,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
infica,31,0,70,78,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,122,"2, 0, 0, 0, 0, 1, 100, 0, 3, 2, 0, 0",2026-04-10 11:26:54,"Knowledge panel, Sitelinks, Video, Video Carousel, Related searches, Short videos",informational,Organic
pollen in australia,75,0,70,44,0,https://patient.polln.com/,0,0,0,0.08,43600000,"63, 45, 63, 63, 45, 27, 45, 18, 100, 100, 100, 100",2026-04-18 17:23:22,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
sativa indica,12,12,590,83,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,22300000,"72, 72, 100, 59, 72, 48, 88, 26, 59, 72, 26, 32",2026-03-23 22:48:52,"Knowledge panel, Sitelinks, Video, Video Carousel, Related searches, Short videos",informational,Organic
vegan doctors,70,0,210,21,0,https://www.polln.com/our-doctors,0,0,0,0.04,20500000,"53, 53, 81, 65, 53, 100, 81, 81, 65, 65, 65, 53",2026-04-23 16:37:23,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
functional medicine doctor,44,44,480,45,0,https://www.polln.com/,0,0,0,0,1170000000,"24, 81, 16, 13, 13, 16, 24, 30, 20, 16, 100, 24",2026-03-21 05:52:36,"Local pack, Video, People also ask, Related searches, See results about, AI overview",informational,Organic
functional medicine doctor,82,44,480,45,0,https://www.polln.com/,0,0,0,0,1170000000,"24, 81, 16, 13, 13, 16, 24, 30, 20, 16, 100, 24",2026-03-21 05:52:36,"Local pack, Video, People also ask, Related searches, See results about, AI overview",informational,Organic
medicinal cannabinoids gold coast,32,32,110,32,0,https://www.polln.com/practitioners/stephanie-grunberg,0,0,0,0,0,"66, 42, 66, 66, 66, 33, 42, 42, 33, 33, 42, 42",2026-03-14 17:52:48,"Local pack, Video, Related searches, AI overview",informational,Organic
medicinal doctor,9,0,50,46,2.95,https://www.polln.com/,0,0,0,0.29,49800000,"0, 0, 100, 0, 0, 0, 0, 0, 0, 82, 0, 0",2026-04-12 13:19:04,"Local pack, Video, Related searches, AI overview",informational,Organic
medical cannabis cost,13,0,50,23,0,https://www.polln.com/library/how-much-does-medicinal-cannabis-cost-in-australia,0,0,0,0,75900000,"0, 0, 9, 9, 9, 0, 100, 100, 81, 81, 81, 81",2026-04-29 15:01:06,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
polln dashboard,3,3,50,9,0,https://www.polln.com/faqs/how-do-i-access-repeat-prescriptions-of-my-medication,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,4,4,50,9,0,https://www.polln.com/faqs/is-my-polln-consultation-booked-into-my-timezone,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,5,5,50,9,0,https://www.polln.com/faqs/can-i-track-my-order,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,6,6,50,9,0,https://www.polln.com/contact,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,7,7,50,9,0,https://www.polln.com/pricing,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,8,8,50,9,0,https://www.polln.com/faqs-section/using-the-polln-platform,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,9,9,50,9,0,https://www.polln.com/faqs/who-is-polln-for,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,10,10,50,9,0,https://www.polln.com/faqs/do-my-prescriptions-expire,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,11,11,50,9,0,https://www.polln.com/how-it-works,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,12,12,50,9,0,https://www.polln.com/faqs/how-does-polln-work,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,13,13,50,9,0,https://www.polln.com/faqs/how-much-will-my-prescribed-treatments-cost,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,15,15,50,9,0,https://www.polln.com/faqs/can-i-reschedule-my-consultation,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,17,17,50,9,0,https://www.polln.com/faqs/how-do-i-book-a-consultation,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,21,21,50,9,0,https://www.polln.com/switch,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,22,22,50,9,0,https://www.polln.com/faqs/how-much-does-polln-cost,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,23,23,50,9,0,https://www.polln.com/free-discovery-call,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,24,24,50,9,0,https://www.polln.com/for-clinicians/refer-your-patient,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,25,25,50,9,0,https://www.polln.com/who-we-are,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,27,9,50,9,0,https://www.polln.com/faqs/who-is-polln-for,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,28,28,50,9,0,https://www.polln.com/faqs-section/about-polln,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,30,30,50,9,0,https://www.polln.com/locations/gold-coast,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,32,22,50,9,0,https://www.polln.com/faqs/how-much-does-polln-cost,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,33,24,50,9,0,https://www.polln.com/for-clinicians/refer-your-patient,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,34,23,50,9,0,https://www.polln.com/free-discovery-call,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,35,25,50,9,0,https://www.polln.com/who-we-are,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,36,28,50,9,0,https://www.polln.com/faqs-section/about-polln,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,37,37,50,9,0,https://www.polln.com/faqs/how-do-i-get-a-medical-card-in-australia,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,38,38,50,9,0,https://www.polln.com/faqs/what-kind-of-consultation-do-i-need-to-book,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,39,39,50,9,0,https://www.polln.com/faqs-section/my-medication-and-prescription,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,40,40,50,9,0,https://www.polln.com/privacy-policy,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,41,41,50,9,0,https://shop.polln.com/,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,42,42,50,9,0,https://www.polln.com/faqs/can-i-claim-polln-medication-or-services-on-my-private-health-insurance,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,43,43,50,9,0,https://www.polln.com/library/getting-access-to-prescription-natural-medicine-in-australia,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,44,44,50,9,0,https://www.polln.com/faqs/do-you-ship-anywhere-in-australia,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,45,45,50,9,0,https://www.polln.com/our-doctors,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,46,46,50,9,0,https://www.polln.com/location-faqs/can-i-get-a-polln-consultation-consultation-in-regional-western-australia-f95f9,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,47,47,50,9,0,https://www.polln.com/location-faqs/can-i-get-a-polln-consultation-in-the-gold-coast-a1892,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
polln dashboard,48,48,50,9,0,https://www.polln.com/faqs/can-i-choose-which-medication-i-want,0,0,0,0.02,859,"100, 64, 78, 35, 28, 35, 35, 28, 14, 14, 14, 14",2026-03-09 18:33:46,"Sitelinks, Related searches","navigational, transactional",Organic
medical card for cannabis,10,10,90,40,0,https://www.polln.com/library/getting-access-to-prescription-natural-medicine-in-australia,0,0,0,0,60500000,"81, 100, 100, 100, 100, 81, 63, 81, 63, 63, 81, 0",2026-03-20 02:12:23,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
medical card for cannabis,21,21,90,40,0,https://www.polln.com/,0,0,0,0,60500000,"81, 100, 100, 100, 100, 81, 63, 81, 63, 63, 81, 0",2026-03-20 02:12:23,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
family planning near me,47,0,140,48,1.61,https://www.polln.com/,0,0,0,0.36,123,"100, 64, 64, 52, 64, 82, 82, 82, 82, 82, 82, 100",2026-04-06 21:08:52,"Local pack, Video, People also ask, Related searches",transactional,Organic
family planning near me,53,0,140,48,1.61,https://www.polln.com/,0,0,0,0.36,123,"100, 64, 64, 52, 64, 82, 82, 82, 82, 82, 82, 100",2026-04-06 21:08:52,"Local pack, Video, People also ask, Related searches",transactional,Organic
medicinal cannibas,56,56,140,57,0,https://www.polln.com/locations/adelaide,0,0,0,0,121000000,"0, 9, 6, 6, 6, 5, 19, 36, 19, 19, 23, 100",2026-03-19 15:47:10,"Local pack, Top stories, Video, Related searches",commercial,Organic
weed clinic near me,37,36,90,26,46.37,https://www.polln.com/,0,0,0,0.08,6940000,"63, 63, 63, 81, 63, 63, 100, 81, 81, 100, 81, 81",2026-04-19 19:01:37,"Video, Ads bottom, AI overview","informational, transactional",Organic
